did,time,weather,temperature,pressure,humidity,wind_speed,wind_direction
03004,2015-02-21 15:00:00,5,25,,68,3,2
03004,2015-02-21 16:00:00,4,24,,69,3,3
03004,2015-02-21 17:00:00,4,23,,73,15.5,24
03004,2015-02-21 18:00:00,4,22,,77,3,23
03004,2015-02-21 19:00:00,4,21,,86,3,1
03004,2015-02-21 20:00:00,4,20,,89,8.5,1
03004,2015-02-21 21:00:00,4,20,,89,8.5,13
03004,2015-02-21 22:00:00,4,18,,94,3,14
03004,2015-02-21 23:00:00,2,17,,77,3,24
03004,2015-02-22 00:00:00,4,18,,96,3,3
03004,2015-02-22 01:00:00,4,17,,97,8.5,23
03004,2015-02-22 02:00:00,4,16,,97,3,24
03004,2015-02-22 03:00:00,4,16,,97,3,14
03004,2015-02-22 04:00:00,4,16,,97,3,4
03004,2015-02-22 05:00:00,4,16,,98,3,3
03004,2015-02-22 06:00:00,4,16,,98,3,4
03004,2015-02-22 07:00:00,1,16,,97,3,1
03004,2015-02-22 08:00:00,1,17,,89,8.5,3
03004,2015-02-22 09:00:00,1,18,,83,8.5,1
03004,2015-02-22 10:00:00,1,20,,77,8.5,1
03004,2015-02-22 11:00:00,1,21,,74,8.5,13
03004,2015-02-22 12:00:00,1,22,,73,8.5,3
03004,2015-02-22 13:00:00,1,22,,73,15.5,13
03004,2015-02-22 14:00:00,1,22,,69,8.5,1
03004,2015-02-22 15:00:00,1,22,,72,8.5,13
03004,2015-02-22 16:00:00,1,21,,75,8.5,13
03004,2015-02-22 17:00:00,1,20,,79,8.5,3
03004,2015-02-22 18:00:00,1,19,,83,8.5,13
03004,2015-02-22 19:00:00,1,19,,84,8.5,3
03004,2015-02-22 20:00:00,1,18,,84,8.5,1
03004,2015-02-22 21:00:00,NULL,NULL,NULL,NULL,NULL,NULL
03004,2015-02-22 22:00:00,1,17,,85,8.5,1
03004,2015-02-22 23:00:00,NULL,NULL,NULL,NULL,NULL,NULL
03004,2015-02-23 00:00:00,1,16,,93,8.5,1
03004,2015-02-23 01:00:00,1,16,,93,8.5,1
03004,2015-02-23 02:00:00,1,16,,91,8.5,13
03004,2015-02-23 03:00:00,NULL,NULL,NULL,NULL,NULL,NULL
03004,2015-02-23 04:00:00,1,16,,91,8.5,1
03004,2015-02-23 05:00:00,1,16,,92,8.5,1
03004,2015-02-23 06:00:00,1,15,,95,8.5,1
03004,2015-02-23 07:00:00,5,15,,93,8.5,1
03004,2015-02-23 08:00:00,5,16,,92,8.5,1
03004,2015-02-23 09:00:00,NULL,NULL,NULL,NULL,NULL,NULL
03004,2015-02-23 10:00:00,5,17,,85,8.5,1
03004,2015-02-23 11:00:00,5,18,,81,8.5,1
03004,2015-02-23 12:00:00,5,19,,80,3,3
03004,2015-02-23 13:00:00,5,18,,84,3,2
03004,2015-02-23 14:00:00,5,19,,85,3,13
03004,2015-02-23 15:00:00,5,19,,84,3,14
03004,2015-02-23 16:00:00,5,19,,85,0.5,
03004,2015-02-23 17:00:00,4,18,,90,3,13
03004,2015-02-23 18:00:00,4,17,,93,8.5,1
03004,2015-02-23 19:00:00,4,17,,92,8.5,1
03004,2015-02-23 20:00:00,4,16,,90,15.5,1
03004,2015-02-23 21:00:00,4,16,,91,8.5,13
03004,2015-02-23 22:00:00,4,15,,96,3,1
03004,2015-02-23 23:00:00,1,17,,89,8.5,13
03004,2015-02-24 00:00:00,4,15,,97,3,1
03004,2015-02-24 01:00:00,4,15,,95,3,1
03004,2015-02-24 02:00:00,NULL,NULL,NULL,NULL,NULL,NULL
03004,2015-02-24 03:00:00,4,15,,95,3,13
03004,2015-02-24 04:00:00,4,15,,96,3,14
03004,2015-02-24 05:00:00,4,15,,95,8.5,14
03004,2015-02-24 06:00:00,4,15,,95,3,14
03004,2015-02-24 07:00:00,4,15,,94,3,13
03004,2015-02-24 08:00:00,NULL,NULL,NULL,NULL,NULL,NULL
03004,2015-02-24 09:00:00,4,16,,91,8.5,1
03004,2015-02-24 10:00:00,4,16,,93,3,1
03004,2015-02-24 11:00:00,NULL,NULL,NULL,NULL,NULL,NULL
03004,2015-02-24 12:00:00,NULL,NULL,NULL,NULL,NULL,NULL
03004,2015-02-24 13:00:00,4,18,,83,8.5,3
03004,2015-02-24 14:00:00,NULL,NULL,NULL,NULL,NULL,NULL
03004,2015-02-24 15:00:00,4,19,,81,3,1
03004,2015-02-24 16:00:00,4,19,,81,3,14
03004,2015-02-24 17:00:00,1,19,,81,8.5,1
03004,2015-02-24 18:00:00,NULL,NULL,NULL,NULL,NULL,NULL
03004,2015-02-24 19:00:00,NULL,NULL,NULL,NULL,NULL,NULL
03004,2015-02-24 20:00:00,NULL,NULL,NULL,NULL,NULL,NULL
03004,2015-02-24 21:00:00,1,18,,87,3,13
03004,2015-02-24 22:00:00,1,18,,89,3,1
03004,2015-02-24 23:00:00,4,15,,97,8.5,1
03004,2015-02-25 00:00:00,NULL,NULL,NULL,NULL,NULL,NULL
03004,2015-02-25 01:00:00,NULL,NULL,NULL,NULL,NULL,NULL
03004,2015-02-25 02:00:00,NULL,NULL,NULL,NULL,NULL,NULL
03004,2015-02-25 03:00:00,NULL,NULL,NULL,NULL,NULL,NULL
03004,2015-02-25 04:00:00,NULL,NULL,NULL,NULL,NULL,NULL
03004,2015-02-25 05:00:00,NULL,NULL,NULL,NULL,NULL,NULL
03004,2015-02-25 06:00:00,NULL,NULL,NULL,NULL,NULL,NULL
03004,2015-02-25 07:00:00,4,16,,95,8.5,1
03004,2015-02-25 08:00:00,4,16,,92,8.5,1
03004,2015-02-25 09:00:00,4,17,,88,8.5,1
03004,2015-02-25 10:00:00,4,17,,89,8.5,14
03004,2015-02-25 11:00:00,2,19,,83,3,14
03004,2015-02-25 12:00:00,2,19,,81,3,1
03004,2015-02-25 13:00:00,2,20,,77,3,3
03004,2015-02-25 14:00:00,2,20,,78,8.5,23
03004,2015-02-25 15:00:00,2,20,,78,3,3
03004,2015-02-25 16:00:00,2,21,,77,3,3
03004,2015-02-25 17:00:00,1,21,,78,3,14
03004,2015-02-25 18:00:00,1,20,,84,3,2
03004,2015-02-25 19:00:00,1,20,,86,3,13
03004,2015-02-25 20:00:00,1,20,,86,8.5,3
03004,2015-02-25 21:00:00,1,19,,89,3,4
03004,2015-02-25 22:00:00,1,19,,86,3,3
03004,2015-02-25 23:00:00,1,17,,92,3,14
03004,2015-02-26 00:00:00,1,18,,92,3,4
03004,2015-02-26 01:00:00,1,19,,91,3,1
03004,2015-02-26 02:00:00,1,19,,91,0.5,
03004,2015-02-26 03:00:00,1,18,,92,3,13
03004,2015-02-26 04:00:00,1,18,,94,3,4
03004,2015-02-26 05:00:00,1,18,,94,8.5,24
03004,2015-02-26 06:00:00,1,17,,95,3,13
03004,2015-02-26 07:00:00,NULL,NULL,NULL,NULL,NULL,NULL
03004,2015-02-26 08:00:00,1,20,,90,3,3
03004,2015-02-26 09:00:00,NULL,NULL,NULL,NULL,NULL,NULL
03004,2015-02-26 10:00:00,1,24,,71,8.5,23
03004,2015-02-26 11:00:00,1,25,,69,3,3
03004,2015-02-26 12:00:00,1,27,,61,8.5,3
03004,2015-02-26 13:00:00,NULL,NULL,NULL,NULL,NULL,NULL
03004,2015-02-26 14:00:00,1,28,,53,8.5,3
03004,2015-02-26 15:00:00,NULL,NULL,NULL,NULL,NULL,NULL
03004,2015-02-26 16:00:00,1,27,,58,8.5,13
03004,2015-02-26 17:00:00,1,25,,60,15.5,13
03004,2015-02-26 18:00:00,1,23,,70,15.5,1
03004,2015-02-26 19:00:00,1,21,,79,24,1
03004,2015-02-26 20:00:00,1,19,,89,24,1
03004,2015-02-26 21:00:00,1,18,,89,15.5,1
03004,2015-02-26 22:00:00,1,17,,89,15.5,1
03004,2015-02-26 23:00:00,1,19,,88,3,2
03004,2015-02-27 00:00:00,1,16,,94,15.5,1
03004,2015-02-27 01:00:00,1,16,,96,15.5,1
03004,2015-02-27 02:00:00,1,16,,93,15.5,1
03004,2015-02-27 03:00:00,1,15,,96,15.5,1
03004,2015-02-27 04:00:00,1,16,,91,8.5,13
03004,2015-02-27 05:00:00,1,16,,87,8.5,13
03004,2015-02-27 06:00:00,1,16,,88,8.5,1
03004,2015-02-27 07:00:00,1,16,,86,15.5,1
03004,2015-02-27 08:00:00,1,16,,84,15.5,13
03004,2015-02-27 09:00:00,1,16,,81,15.5,1
03004,2015-02-27 10:00:00,NULL,NULL,NULL,NULL,NULL,NULL
03004,2015-02-27 11:00:00,1,17,,77,15.5,13
03004,2015-02-27 12:00:00,1,17,,77,15.5,1
03004,2015-02-27 13:00:00,1,18,,75,15.5,13
03004,2015-02-27 14:00:00,1,18,,75,15.5,1
03004,2015-02-27 15:00:00,1,18,,75,8.5,1
03004,2015-02-27 16:00:00,1,18,,74,3,23
03004,2015-02-27 17:00:00,NULL,NULL,NULL,NULL,NULL,NULL
03004,2015-02-27 18:00:00,1,18,,74,8.5,3
03004,2015-02-27 19:00:00,1,17,,80,15.5,1
03004,2015-02-27 20:00:00,1,16,,83,15.5,1
03004,2015-02-27 21:00:00,NULL,NULL,NULL,NULL,NULL,NULL
03004,2015-02-27 22:00:00,1,16,,84,15.5,1
03004,2015-02-27 23:00:00,1,17,,91,15.5,1
03004,2015-02-28 00:00:00,NULL,NULL,NULL,NULL,NULL,NULL
03004,2015-02-28 01:00:00,1,16,,85,3,13
03004,2015-02-28 02:00:00,1,16,,84,8.5,13
03004,2015-02-28 03:00:00,NULL,NULL,NULL,NULL,NULL,NULL
03004,2015-02-28 04:00:00,1,15,,86,8.5,1
03004,2015-02-28 05:00:00,NULL,NULL,NULL,NULL,NULL,NULL
03004,2015-02-28 06:00:00,1,15,,84,15.5,13
03004,2015-02-28 07:00:00,1,15,,84,8.5,13
03004,2015-02-28 08:00:00,1,16,,81,3,13
03004,2015-02-28 09:00:00,1,17,,77,3,13
03004,2015-02-28 10:00:00,1,18,,75,8.5,14
03004,2015-02-28 11:00:00,1,20,,71,3,23
03004,2015-02-28 12:00:00,1,21,,66,8.5,3
03004,2015-02-28 13:00:00,1,22,,65,8.5,2
03004,2015-02-28 14:00:00,1,22,,64,8.5,3
03004,2015-02-28 15:00:00,1,23,,62,8.5,3
03004,2015-02-28 16:00:00,1,23,,62,8.5,3
03004,2015-02-28 17:00:00,NULL,NULL,NULL,NULL,NULL,NULL
03004,2015-02-28 18:00:00,NULL,NULL,NULL,NULL,NULL,NULL
03004,2015-02-28 19:00:00,2,19,,77,8.5,3
03004,2015-02-28 20:00:00,2,19,,78,3,13
03004,2015-02-28 21:00:00,2,17,,85,8.5,3
03004,2015-02-28 22:00:00,2,17,,88,3,24
03004,2015-02-28 23:00:00,1,16,,85,8.5,1
03004,2015-03-01 00:00:00,2,17,,88,3,1
03004,2015-03-01 01:00:00,NULL,NULL,NULL,NULL,NULL,NULL
03004,2015-03-01 02:00:00,NULL,NULL,NULL,NULL,NULL,NULL
03004,2015-03-01 03:00:00,NULL,NULL,NULL,NULL,NULL,NULL
03004,2015-03-01 04:00:00,2,15,,76,8.5,4
03004,2015-03-01 05:00:00,2,14,,78,3,3
03004,2015-03-01 06:00:00,2,13,,87,3,24
03004,2015-03-01 07:00:00,0,13,,78,3,23
03004,2015-03-01 08:00:00,0,15,,68,3,24
03004,2015-03-01 09:00:00,0,16,,62,8.5,3
03004,2015-03-01 10:00:00,0,17,,60,8.5,23
03004,2015-03-01 11:00:00,0,19,,53,8.5,23
03004,2015-03-01 12:00:00,NULL,NULL,NULL,NULL,NULL,NULL
03004,2015-03-01 13:00:00,0,21,,49,8.5,3
03004,2015-03-01 14:00:00,0,22,,47,8.5,3
03004,2015-03-01 15:00:00,0,22,,45,3,4
03004,2015-03-01 16:00:00,0,22,,45,8.5,1
03004,2015-03-01 17:00:00,NULL,NULL,NULL,NULL,NULL,NULL
03004,2015-03-01 18:00:00,1,17,,74,15.5,1
03004,2015-03-01 19:00:00,1,15,,82,15.5,1
03004,2015-03-01 20:00:00,1,15,,83,8.5,1
03004,2015-03-01 21:00:00,1,15,,82,8.5,1
03004,2015-03-01 22:00:00,1,15,,82,8.5,1
03004,2015-03-01 23:00:00,2,17,,87,3,1
03004,2015-03-02 00:00:00,1,14,,82,8.5,1
03004,2015-03-02 01:00:00,1,14,,81,15.5,1
03004,2015-03-02 02:00:00,NULL,NULL,NULL,NULL,NULL,NULL
03004,2015-03-02 03:00:00,NULL,NULL,NULL,NULL,NULL,NULL
03004,2015-03-02 04:00:00,NULL,NULL,NULL,NULL,NULL,NULL
03004,2015-03-02 05:00:00,NULL,NULL,NULL,NULL,NULL,NULL
03004,2015-03-02 06:00:00,NULL,NULL,NULL,NULL,NULL,NULL
03004,2015-03-02 07:00:00,1,14,,78,15.5,1
03004,2015-03-02 08:00:00,NULL,NULL,NULL,NULL,NULL,NULL
03004,2015-03-02 09:00:00,1,14,,77,8.5,1
03004,2015-03-02 10:00:00,1,14,,78,8.5,13
03004,2015-03-02 11:00:00,1,15,,71,8.5,23
03004,2015-03-02 12:00:00,1,16,,67,3,3
03004,2015-03-02 13:00:00,1,17,,64,8.5,1
03004,2015-03-02 14:00:00,1,18,,60,8.5,13
03004,2015-03-02 15:00:00,1,17,,67,8.5,13
03004,2015-03-02 16:00:00,1,17,,67,8.5,13
03004,2015-03-02 17:00:00,1,16,,67,8.5,1
03004,2015-03-02 18:00:00,1,16,,66,8.5,1
03004,2015-03-02 19:00:00,1,16,,68,8.5,1
03004,2015-03-02 20:00:00,1,15,,71,8.5,1
03004,2015-03-02 21:00:00,1,15,,74,8.5,1
03004,2015-03-02 22:00:00,1,15,,74,8.5,14
03004,2015-03-02 23:00:00,1,15,,81,8.5,13
03004,2015-03-03 00:00:00,NULL,NULL,NULL,NULL,NULL,NULL
03004,2015-03-03 01:00:00,1,15,,78,0.5,
03004,2015-03-03 02:00:00,1,15,,79,3,4
03004,2015-03-03 03:00:00,1,14,,88,3,2
03004,2015-03-03 04:00:00,1,14,,86,8.5,24
03004,2015-03-03 05:00:00,1,14,,86,3,3
03004,2015-03-03 06:00:00,1,13,,91,3,4
03004,2015-03-03 07:00:00,NULL,NULL,NULL,NULL,NULL,NULL
03004,2015-03-03 08:00:00,1,16,,78,8.5,1
03004,2015-03-03 09:00:00,1,16,,75,3,1
03004,2015-03-03 10:00:00,1,17,,73,3,23
03004,2015-03-03 11:00:00,1,19,,70,3,23
03004,2015-03-03 12:00:00,1,20,,66,3,1
03004,2015-03-03 13:00:00,1,21,,64,8.5,3
03004,2015-03-03 14:00:00,NULL,NULL,NULL,NULL,NULL,NULL
03004,2015-03-03 15:00:00,1,22,,69,8.5,2
03004,2015-03-03 16:00:00,1,21,,70,3,2
03004,2015-03-03 17:00:00,4,21,,71,8.5,2
03004,2015-03-03 18:00:00,4,20,,73,3,23
03004,2015-03-03 19:00:00,4,19,,79,3,13
03004,2015-03-03 20:00:00,4,19,,82,3,13
03004,2015-03-03 21:00:00,4,18,,86,3,1
03004,2015-03-03 22:00:00,4,18,,87,3,4
03004,2015-03-03 23:00:00,1,15,,75,8.5,1
03004,2015-03-04 00:00:00,4,17,,78,8.5,23
03004,2015-03-04 01:00:00,4,17,,78,3,23
03004,2015-03-04 02:00:00,4,16,,92,8.5,1
03004,2015-03-04 03:00:00,4,15,,96,3,1
03004,2015-03-04 04:00:00,4,15,,97,3,1
03004,2015-03-04 05:00:00,4,14,,97,15.5,13
03004,2015-03-04 06:00:00,NULL,NULL,NULL,NULL,NULL,NULL
03004,2015-03-04 07:00:00,4,14,,95,15.5,1
03004,2015-03-04 08:00:00,4,14,,95,8.5,13
03004,2015-03-04 09:00:00,4,13,,94,8.5,13
03004,2015-03-04 10:00:00,4,13,,94,15.5,13
03004,2015-03-04 11:00:00,NULL,NULL,NULL,NULL,NULL,NULL
03004,2015-03-04 12:00:00,4,14,,91,8.5,13
03004,2015-03-04 13:00:00,4,13,,93,15.5,1
03004,2015-03-04 14:00:00,4,14,,90,15.5,13
03004,2015-03-04 15:00:00,4,14,,88,8.5,1
03004,2015-03-04 16:00:00,4,13,,89,8.5,13
03004,2015-03-04 17:00:00,NULL,NULL,NULL,NULL,NULL,NULL
03004,2015-03-04 18:00:00,4,14,,83,8.5,13
03004,2015-03-04 19:00:00,NULL,NULL,NULL,NULL,NULL,NULL
03004,2015-03-04 20:00:00,4,13,,87,8.5,1
03004,2015-03-04 21:00:00,4,13,,91,3,1
03004,2015-03-04 22:00:00,4,12,,92,8.5,13
03004,2015-03-04 23:00:00,4,18,,80,3,23
03004,2015-03-05 00:00:00,4,12,,96,8.5,1
03004,2015-03-05 01:00:00,4,12,,95,3,1
03004,2015-03-05 02:00:00,4,12,,92,8.5,13
03004,2015-03-05 03:00:00,4,12,,89,8.5,13
03004,2015-03-05 04:00:00,4,12,,88,15.5,13
03004,2015-03-05 05:00:00,4,11,,94,8.5,1
03004,2015-03-05 06:00:00,NULL,NULL,NULL,NULL,NULL,NULL
03004,2015-03-05 07:00:00,4,12,,89,8.5,1
03004,2015-03-05 08:00:00,4,12,,90,8.5,1
03004,2015-03-05 09:00:00,4,12,,88,8.5,1
03004,2015-03-05 10:00:00,4,12,,91,3,4
03004,2015-03-05 11:00:00,4,13,,89,3,1
03004,2015-03-05 12:00:00,4,14,,86,3,14
03004,2015-03-05 13:00:00,4,14,,84,3,3
03004,2015-03-05 14:00:00,4,14,,85,3,1
03004,2015-03-05 15:00:00,4,14,,87,3,1
03004,2015-03-05 16:00:00,4,14,,88,3,13
03004,2015-03-05 17:00:00,4,14,,88,8.5,13
03004,2015-03-05 18:00:00,4,14,,89,8.5,1
03004,2015-03-05 19:00:00,4,14,,91,8.5,1
03004,2015-03-05 20:00:00,4,13,,96,3,1
03004,2015-03-05 21:00:00,4,13,,95,3,1
03004,2015-03-05 22:00:00,4,13,,95,3,1
03004,2015-03-05 23:00:00,4,12,,95,8.5,1
03004,2015-03-06 00:00:00,4,13,,97,3,1
03004,2015-03-06 01:00:00,NULL,NULL,NULL,NULL,NULL,NULL
03004,2015-03-06 02:00:00,4,13,,98,3,1
03004,2015-03-06 03:00:00,4,13,,98,8.5,1
03004,2015-03-06 04:00:00,4,13,,98,3,1
03004,2015-03-06 05:00:00,4,13,,98,3,13
03004,2015-03-06 06:00:00,NULL,NULL,NULL,NULL,NULL,NULL
03004,2015-03-06 07:00:00,2,13,,98,8.5,1
03004,2015-03-06 08:00:00,2,13,,98,8.5,1
03004,2015-03-06 09:00:00,2,13,,95,8.5,1
03004,2015-03-06 10:00:00,2,13,,94,8.5,1
03004,2015-03-06 11:00:00,4,14,,89,3,1
03004,2015-03-06 12:00:00,4,14,,88,0.5,
03004,2015-03-06 13:00:00,4,15,,85,3,1
03004,2015-03-06 14:00:00,4,15,,83,3,3
03004,2015-03-06 15:00:00,4,15,,83,3,13
03004,2015-03-06 16:00:00,NULL,NULL,NULL,NULL,NULL,NULL
03004,2015-03-06 17:00:00,2,15,,83,3,1
03004,2015-03-06 18:00:00,2,15,,85,8.5,1
03004,2015-03-06 19:00:00,,15,,87,3,14
03004,2015-03-06 20:00:00,,15,,91,3,4
03004,2015-03-06 21:00:00,2,15,,87,8.5,1
03004,2015-03-06 22:00:00,2,14,,88,8.5,13
03004,2015-03-06 23:00:00,4,13,,96,8.5,1
03004,2015-03-07 00:00:00,2,14,,91,8.5,1
03004,2015-03-07 01:00:00,2,14,,92,8.5,1
03004,2015-03-07 02:00:00,2,14,,94,3,1
03004,2015-03-07 03:00:00,2,13,,96,8.5,1
03004,2015-03-07 04:00:00,2,13,,95,3,13
03004,2015-03-07 05:00:00,2,13,,96,3,13
03004,2015-03-07 06:00:00,1,13,,95,8.5,1
03004,2015-03-07 07:00:00,1,13,,95,8.5,1
03004,2015-03-07 08:00:00,1,13,,97,8.5,1
03004,2015-03-07 09:00:00,1,14,,94,8.5,1
03004,2015-03-07 10:00:00,1,15,,89,8.5,1
03004,2015-03-07 11:00:00,1,15,,86,3,1
03004,2015-03-07 12:00:00,1,17,,80,3,13
03004,2015-03-07 13:00:00,NULL,NULL,NULL,NULL,NULL,NULL
03004,2015-03-07 14:00:00,1,18,,74,3,24
03004,2015-03-07 15:00:00,1,19,,73,3,4
03004,2015-03-07 16:00:00,1,19,,74,3,13
03004,2015-03-07 17:00:00,1,18,,77,3,1
03004,2015-03-07 18:00:00,,18,,78,8.5,13
03004,2015-03-07 19:00:00,NULL,NULL,NULL,NULL,NULL,NULL
03004,2015-03-07 20:00:00,NULL,NULL,NULL,NULL,NULL,NULL
03004,2015-03-07 21:00:00,NULL,NULL,NULL,NULL,NULL,NULL
03004,2015-03-07 22:00:00,1,15,,85,15.5,1
03004,2015-03-07 23:00:00,2,14,,90,8.5,1
03004,2015-03-08 00:00:00,1,14,,88,8.5,1
03004,2015-03-08 01:00:00,1,14,,88,15.5,1
03004,2015-03-08 02:00:00,1,14,,90,8.5,1
03004,2015-03-08 03:00:00,1,13,,96,8.5,1
03004,2015-03-08 04:00:00,1,13,,97,3,1
03004,2015-03-08 05:00:00,NULL,NULL,NULL,NULL,NULL,NULL
03004,2015-03-08 06:00:00,1,13,,97,3,13
03004,2015-03-08 07:00:00,1,13,,97,3,14
03004,2015-03-08 08:00:00,NULL,NULL,NULL,NULL,NULL,NULL
03004,2015-03-08 09:00:00,2,15,,89,8.5,24
03004,2015-03-08 10:00:00,1,16,,86,3,24
03004,2015-03-08 11:00:00,NULL,NULL,NULL,NULL,NULL,NULL
03004,2015-03-08 12:00:00,NULL,NULL,NULL,NULL,NULL,NULL
03004,2015-03-08 13:00:00,,21,,64,8.5,3
03004,2015-03-08 14:00:00,2,22,,62,3,1
03004,2015-03-08 15:00:00,,22,,64,3,13
03004,2015-03-08 16:00:00,,22,,63,3,13
03004,2015-03-08 17:00:00,,23,,65,3,3
03004,2015-03-08 18:00:00,,21,,70,8.5,13
03004,2015-03-08 19:00:00,,19,,75,8.5,1
03004,2015-03-08 20:00:00,NULL,NULL,NULL,NULL,NULL,NULL
03004,2015-03-08 21:00:00,,18,,81,3,14
03004,2015-03-08 22:00:00,1,16,,89,0.5,
03004,2015-03-08 23:00:00,NULL,NULL,NULL,NULL,NULL,NULL
03004,2015-03-09 00:00:00,1,16,,91,3,14
03004,2015-03-09 01:00:00,1,15,,94,3,24
03004,2015-03-09 02:00:00,NULL,NULL,NULL,NULL,NULL,NULL
03004,2015-03-09 03:00:00,NULL,NULL,NULL,NULL,NULL,NULL
03004,2015-03-09 04:00:00,1,14,,96,3,24
03004,2015-03-09 05:00:00,1,14,,97,8.5,24
03004,2015-03-09 06:00:00,1,14,,97,3,23
03004,2015-03-09 07:00:00,1,15,,97,3,4
03004,2015-03-09 08:00:00,1,18,,86,3,23
03004,2015-03-09 09:00:00,1,20,,75,8.5,3
03004,2015-03-09 10:00:00,1,22,,70,8.5,3
03004,2015-03-09 11:00:00,1,24,,68,8.5,23
03004,2015-03-09 12:00:00,NULL,NULL,NULL,NULL,NULL,NULL
03004,2015-03-09 13:00:00,1,25,,59,15.5,23
03004,2015-03-09 14:00:00,,26,,56,3,3
03004,2015-03-09 15:00:00,1,22,,62,15.5,1
03004,2015-03-09 16:00:00,2,21,,64,24,1
03004,2015-03-09 17:00:00,,19,,68,15.5,13
03004,2015-03-09 18:00:00,2,18,,74,24,13
03004,2015-03-09 19:00:00,2,17,,74,15.5,13
03004,2015-03-09 20:00:00,2,16,,73,15.5,13
03004,2015-03-09 21:00:00,2,16,,70,15.5,13
03004,2015-03-09 22:00:00,2,16,,66,15.5,13
03004,2015-03-09 23:00:00,1,16,,90,3,14
03004,2015-03-10 00:00:00,2,16,,68,8.5,1
03004,2015-03-10 01:00:00,2,16,,68,8.5,1
03004,2015-03-10 02:00:00,2,15,,66,3,14
03004,2015-03-10 03:00:00,NULL,NULL,NULL,NULL,NULL,NULL
03004,2015-03-10 04:00:00,2,15,,63,3,3
03004,2015-03-10 05:00:00,2,14,,69,3,1
03004,2015-03-10 06:00:00,NULL,NULL,NULL,NULL,NULL,NULL
03004,2015-03-10 07:00:00,1,15,,79,3,4
03004,2015-03-10 08:00:00,1,15,,60,15.5,1
03004,2015-03-10 09:00:00,1,15,,60,24,1
03004,2015-03-10 10:00:00,1,15,,63,15.5,13
03004,2015-03-10 11:00:00,NULL,NULL,NULL,NULL,NULL,NULL
03004,2015-03-10 12:00:00,1,16,,63,8.5,1
03004,2015-03-10 13:00:00,1,16,,62,15.5,1
03004,2015-03-10 14:00:00,1,16,,61,8.5,1
03004,2015-03-10 15:00:00,1,16,,62,8.5,1
03004,2015-03-10 16:00:00,NULL,NULL,NULL,NULL,NULL,NULL
03004,2015-03-10 17:00:00,2,15,,63,15.5,1
03004,2015-03-10 18:00:00,2,15,,64,15.5,1
03004,2015-03-10 19:00:00,2,15,,64,15.5,1
03004,2015-03-10 20:00:00,2,14,,64,15.5,1
03004,2015-03-10 21:00:00,2,14,,66,15.5,1
03004,2015-03-10 22:00:00,2,14,,66,8.5,1
03004,2015-03-10 23:00:00,2,16,,67,8.5,1
03004,2015-03-11 00:00:00,2,13,,66,15.5,1
03004,2015-03-11 01:00:00,2,13,,67,8.5,1
03004,2015-03-11 02:00:00,NULL,NULL,NULL,NULL,NULL,NULL
03004,2015-03-11 03:00:00,2,13,,71,15.5,1
03004,2015-03-11 04:00:00,2,12,,83,8.5,13
03004,2015-03-11 05:00:00,NULL,NULL,NULL,NULL,NULL,NULL
03004,2015-03-11 06:00:00,2,12,,81,8.5,1
03004,2015-03-11 07:00:00,4,12,,80,8.5,1
03004,2015-03-11 08:00:00,1,12,,76,8.5,13
03004,2015-03-11 09:00:00,1,13,,72,8.5,1
03004,2015-03-11 10:00:00,2,13,,71,8.5,13
03004,2015-03-11 11:00:00,NULL,NULL,NULL,NULL,NULL,NULL
03004,2015-03-11 12:00:00,1,14,,70,8.5,1
03004,2015-03-11 13:00:00,1,14,,71,3,1
03004,2015-03-11 14:00:00,NULL,NULL,NULL,NULL,NULL,NULL
03004,2015-03-11 15:00:00,1,13,,81,8.5,14
03004,2015-03-11 16:00:00,1,13,,87,3,1
03004,2015-03-11 17:00:00,,12,,94,8.5,1
03004,2015-03-11 18:00:00,,12,,95,8.5,13
03004,2015-03-11 19:00:00,,12,,95,8.5,13
03004,2015-03-11 20:00:00,,11,,96,3,13
03004,2015-03-11 21:00:00,,11,,96,8.5,1
03004,2015-03-11 22:00:00,4,11,,96,8.5,13
03004,2015-03-11 23:00:00,2,14,,66,15.5,1
03004,2015-03-12 00:00:00,4,11,,97,8.5,1
03004,2015-03-12 01:00:00,4,11,,98,3,14
03004,2015-03-12 02:00:00,4,11,,98,0.5,
03004,2015-03-12 03:00:00,4,11,,98,8.5,1
03004,2015-03-12 04:00:00,4,12,,97,3,1
03004,2015-03-12 05:00:00,4,12,,97,3,1
03004,2015-03-12 06:00:00,4,12,,95,3,1
03004,2015-03-12 07:00:00,4,12,,95,3,23
03004,2015-03-12 08:00:00,4,12,,94,3,1
03004,2015-03-12 09:00:00,4,13,,92,3,3
03004,2015-03-12 10:00:00,4,14,,88,3,3
03004,2015-03-12 11:00:00,4,14,,88,3,23
03004,2015-03-12 12:00:00,NULL,NULL,NULL,NULL,NULL,NULL
03004,2015-03-12 13:00:00,4,15,,80,8.5,1
03004,2015-03-12 14:00:00,4,15,,77,8.5,1
03004,2015-03-12 15:00:00,4,15,,78,8.5,13
03004,2015-03-12 16:00:00,2,15,,78,8.5,13
03004,2015-03-12 17:00:00,NULL,NULL,NULL,NULL,NULL,NULL
03004,2015-03-12 18:00:00,2,15,,78,8.5,3
03004,2015-03-12 19:00:00,,14,,80,8.5,1
03004,2015-03-12 20:00:00,NULL,NULL,NULL,NULL,NULL,NULL
03004,2015-03-12 21:00:00,2,13,,86,3,1
